132,8.726646259971648,9.7
133,8.233401036581945,9.7
134,8.954297901536128,9.7
135,7.563093425308765,9.7
136,8.309284917103438,9.7
137,8.802530140493147,9.7
138,8.448980242608918,9.7
139,8.878414021014624,9.7
140,8.233401036581942,9.7
141,8.57487849892866,9.7
142,8.461052678146427,9.7
143,8.043691335278211,9.7
144,8.84047208075389,9.7
145,8.005749395017467,9.7
146,8.498994618407167,9.7
147,8.385168797624928,9.7
148,8.347226857364184,9.7
149,9.068123722318377,9.7
150,8.30928491710344,9.7
151,8.385168797624928,9.7
152,8.612820439189404,9.7
153,8.005749395017467,9.7
154,8.61282043918941,9.7
155,8.005749395017467,9.7
156,8.916355961275379,9.7
157,8.536936558667916,9.7
158,8.423110737885676,9.7
159,8.688704319710904,9.7
160,7.816039693713734,9.7
161,8.802530140493136,9.7
162,8.567979964335809,9.7
163,0.9401169642384914,9.7
164,8.764588200232382,9.7
165,8.1954590963212,9.7
166,8.688704319710899,9.7
167,7.967807454756723,9.7
168,8.38516879762494,9.7
169,8.650762379450159,9.7
170,8.043691335278215,9.7
171,8.688704319710904,9.7
172,8.157517156060454,9.7
173,8.57487849892865,9.7
174,8.612820439189404,9.7
175,8.498994618407172,9.7
176,8.18123086872342,9.7
177,7.929865514495975,9.7
178,8.688704319710899,9.7
179,8.271342976842686,9.7
180,8.461052678146427,9.7
181,8.764588200232403,9.7
182,8.119575215799708,9.7
183,8.87841402101463,9.7
184,7.929865514495978,9.7
185,8.612820439189404,9.7
186,8.423110737885672,9.7
187,7.929865514495975,9.7
188,8.840472080753887,9.7
189,8.250647373064108,9.7
190,-5.7884084825316515,9.7
191,8.11957521579971,9.7
192,8.271342976842686,9.7
193,8.57487849892867,9.7
194,8.11957521579971,9.7
195,8.688704319710899,9.7
196,8.043691335278211,9.7
197,8.688704319710892,9.7
198,8.57487849892865,9.7
199,8.461052678146423,9.7
200,8.423110737885684,9.7
201,8.043691335278222,9.7
202,8.802530140493158,9.7
203,8.177190754714177,9.7
204,8.233401036581952,9.7
205,8.764588200232403,9.7
206,8.08163327553896,9.7
207,8.726646259971647,9.7
208,8.271342976842696,9.7
209,8.612820439189404,9.7
210,8.845645981698539,9.7
211,8.157517156060454,9.7
212,9.004312277334382,9.7
213,7.891923574235223,9.7
214,8.764588200232392,9.7
215,8.461052678146427,9.7
216,8.423110737885679,9.7
217,8.87841402101463,9.7
218,8.423110737885672,9.7
219,8.119575215799706,9.7
220,8.688704319710904,9.7
221,7.929865514495968,9.7
222,8.878414021014624,9.7
223,8.498994618407183,9.7
224,8.423110737885679,9.7
225,8.57487849892866,9.7
226,7.967807454756723,9.7
227,8.650762379450159,9.7
228,8.119575215799706,9.7
229,8.57487849892866,9.7
230,8.347226857364184,9.7
231,8.690285233888423,9.7
232,8.536936558667916,9.7
233,8.309284917103431,9.7
234,8.271342976842696,9.7
235,8.49899461840716,9.7
236,8.08163327553896,9.7
